product_url,category,product_name,brand,star_rating,number_of_reviews,MRP,sale_price,colour,product information,description
https://decathlon-usa.myshopify.com/products/domyos-30-l-padded-fitness-bag-327811?adept-product=domyos-30-l-padded-fitness-bag-327811,Sport Bag,30 L Padded Fitness Bag,Decathlon Domyos,4.7,"142
Reviews)",$39.99 ,$30.00 ,White,"{'      Composition    ': ' Main fabric: 100.0% Polyethylene Terephtalate ; Lining: 100.0% Polyethylene Terephtalate ; Padding: 90.0% Polyester (PES) - Recycled, 10.0% Polyethylene Terephtalate ; Bag bike: 57.0% Polyethylene Terephtalate, 43.0% Polyurethane ; Coating: 100.0% Polyurethane', '      Dimensions    ': ' Size: L. 28.3” x W. 15” x H. 11.8”', '      Maintenance tips    ': ' Not machine washable. Clean by hand using a soft cloth or sponge.', '      Product testing    ': ' This bag has been tested in the lab to ensure that it stands up to normal use. It meets all requirements in terms of fabric, resistance to abrasion, and assembly quality to guarantee its sturdiness.', '      Origin    ': ' Imported'}","['30 L Padded Fitness Bag | Our passionate design team created this bag with fashion-inspired details to make it original while giving it all the practical features you need.', ""The padded fabric gives it an XL look that's bang on trend. It's got loads of details that make it ultra-practical: pockets, a zipper that can be used with a padlock, and an inner removable pouch."", 'Volume', 'Capacity: 30 L (1830.7 in³)', 'Multiple compartments', '2 large elasticated pockets A removable water-resistant pocket', 'Easy to use', 'The bag opens completely for easy access to all your kit', 'Locking mechanism', 'Double round metal zipper to close it with a padlock', 'Carrying comfort', 'The padded design is super comfy to carry.']"
https://decathlon-usa.myshopify.com/products/domyos-25-l-fitness-tote-bag-329650?adept-product=domyos-25-l-fitness-tote-bag-329650,Sport Bag,Domyos 25 L Fitness Tote Bag,Decathlon Domyos,4.8,"491
Reviews)",$24.99 ,$15.00 ,Black,"{'      Composition    ': ' Main fabric: 100.0% Polyester ; Lining: 100.0% Polyester ; Coating: 100.0% Polyurethane', '      Dimensions    ': ' Size: L. 22.8” x W. 14.6” x H. 5.5”', '      Maintenance tips    ': ' Not machine washable. Clean by hand using a soft cloth or sponge.', '      Product testing    ': ' This bag has been tested in the lab to ensure that it stands up to normal use. It meets all requirements in terms of fabric, resistance to abrasion, and assembly quality to guarantee its sturdiness.', '      Origin    ': ' Imported'}","['Domyos 25 L Fitness Tote Bag | Our passionate fitness team designed this sport tote for carrying all your kit to the gym while still looking stylish around town.', ""It can hold an entire fitness outfit. It's so practical, you'll soon make this your everyday bag. Available in various materials and colors."", 'Volume', '25 L (1525.6 in³) capacity', 'Multiple compartments', 'Inner zip pocket / 3 elasticated pockets', 'Easy to transport', 'Easy to carry and use.']"
https://decathlon-usa.myshopify.com/products/domyos-fitness-cardio-training-gym-backpack-18l-324636?adept-product=domyos-fitness-cardio-training-gym-backpack-18l-324636,Sport Bag,Domyos 18 L Cardio Training Fitness Backpack,Decathlon Domyos,4.5,"794
Reviews)",$17.99 ,$17.99 ,Black,"{'      Composition    ': ' Main fabric: 100.0% Polyester ; Yoke: 78.0% Polyamide, 22.0% Elastane ; Drawstring: 50.0% Polypropylene, 50.0% Polyester ; Lining: 100.0% Polyester ; Coating: 100.0% Polyurethane', '      Why choose this bag?    ': "" This is the most stylish bag around. Its string handles are super practical, letting you carry it however you want: as a backpack, over your shoulder, or even in your hand. This handy bag can go anywhere with you by bike, on foot, or by car. It's the perfect partner for an urban lifestyle."", '      Accessories    ': ' An inside pocket to keep damp clothing or shoes separate A zip-up pocket for small personal belongingsMesh fabric for better ventilation of your clothes and belongings', '      Origin    ': ' Imported'}","['Domyos 18 L Cardio Training Fitness Backpack | Our passionate fitness team has developed this sports bag for carrying your essentials. A clever, practical bag you can take anywhere.', 'This small training backpack is really stylish. With its string handles, it is ultra-comfy and can be carried several different ways: over your shoulder, as a backpack, or even in your hand.', 'Volume', 'Capacity: 15 liters (915.4 in³)', 'Multiple compartments', 'Inside pocket for keeping damp clothing or shoes separate', 'Easy to transport', 'The string handles mean you can carry it several different ways.']"
https://decathlon-usa.myshopify.com/products/fitness-gym-and-pilates-mat-100?adept-product=fitness-gym-and-pilates-mat-100,Fitness Mat,Nyamba 100 Basic Exercise Mat 55'' x 20'' x 6.5mm,Decathlon Domyos,4.1,"6565
Reviews)",$9.99 ,$9.99 ,Black,"{'      Composition    ': ' Foam: 100.0% Foamed Polyethylene', '      What about the features in all this?    ': ' 140 x 50 cm x 6.5 mm for a weight of 0.150 kg.', ""      I don't know which exercises to do. have you got any tips?    "": "" We've got loads of ideas for you! Just copy and paste the link below into your internet browser:https://contents.mediadecathlon.com/p1843909/k$4e24458b2780a818d381dd43f22ea280/DOMYOS%20TONEMAT%20S.jpg You can download the free poster to your smartphone or print it off. You'll find a dozen different exercises, developed in partnership with certified personal trainers, that you can do to work your whole body."", '      How to use your mat    ': ' To use your mat for stretching, place the striped side face down and stand or sit on the smooth side. We recommend doing your exercises while barefoot or wearing socks. To keep your mat in good condition, you can wipe it off with a damp cloth after each use.', '      A handy tip    ': "" You can also fold the mat over itself for an extra layer of cushioning when doing exercises on your knees. That's what we do, and it works like a charm! :) !"", '      How to avoid slipping on your mat    ': ' Your mat may get a bit slippery if you sweat during your exercises. To practise safely, we recommend spreading a towel over your mat or using a towel to regularly wipe down the surface of your mat.', '      Product testing    ': ' To guarantee the quality of your mat, we subjected it to a rigorous round of tests. You should also know that the mat is made from materials that are guaranteed to be free of harmful substances.', '      Storage instructions    ': ' We recommend storing your mat in a clean, dry place away from heat sources (radiators, heated floors, sunny windows, etc.) and lacquered or varnished surfaces.', '      Origin    ': ' Imported'}","[""Nyamba 100 Basic Exercise Mat 55'' x 20'' x 6.5mm | This floor mat was designed for doing stretching exercises without shoes."", 'This stretching mat gives you a basic level of comfort and grip. Gentle exercises like cat stretches are more comfortable thanks to the 6.5 mm thickness.', 'User comfort', 'It is big (140 x 50 cm) and thick (6.5 mm) enough to protect you from the floor.']"
https://decathlon-usa.myshopify.com/products/cardio-fitness-floor-pads-df920-4-pack?adept-product=cardio-fitness-floor-pads-df920-4-pack,Fitness Mat,"Interlocking Exercise Equipment Mat Gym Floor Pads 22"" x 22"" 4-Pack",Decathlon Domyos,4.3,"3848
Reviews)",$29.99 ,$29.99 ,Black,"{'      Composition    ': ' Floor mat: 100.0% Foamed Polyethylene', '      Weight and dimensions    ': ' Length: 22”Width: 22”Thickness: 0.3”Weight: 28 oz', '      Complies with applicable regulations    ': ' The DF 920 floor pads comply with formamide regulations', '      Origin    ': ' Imported'}","['Interlocking Exercise Equipment Mat Gym Floor Pads 22"" x 22"" 4-Pack | Our design team has created these floor pads for reducing the noise of your cardio equipment and protecting your floor.', 'These pads, sold in packs of 4, are perfect for stabilizing your fitness equipment by smoothing out uneven floors. The pads protect both your floors and your equipment.', 'Cushioning', '8 mm thick. Density: 154.3 lbs/m3. Perfect for stabilizing your equipment.', 'Versatility', 'Sold in packs of 4. Customizable shape and dimensions. Snap-together floor pads.', 'Visually efficient', 'Removable border to ensure a straight edge.']"
https://decathlon-usa.myshopify.com/products/170-x-62-x-8-cm-toning-mat-520-coloured-312507?adept-product=170-x-62-x-8-cm-toning-mat-520-coloured-312507,Fitness Mat,"Domyos 520 Thick Yoga Exercise Mat 67"" x 24"" x 8mm",Decathlon Domyos,4.6,"1455
Reviews)",$44.99 ,$35.00 ,Blush Pink,"{'      Composition    ': ' Foam: 100.0% Foamed Polyethylene ; Skin: 80.0% Polyurethane, 20.0% Polyester', '      What about the features in all that?    ': ' 170 x 62 cm x 8 mm for a weight of 0.600 kg.', '      What kind of exercises can you do with your mat?    ': "" Don't know which exercise to start with, or how to get your posture right? Take a look at the poster below:https://contents.mediadecathlon.com/p1843909/k$4e24458b2780a818d381dd43f22ea280/DOMYOS%20TONEMAT%20S.jpg(Copy & paste the link in your web browser)Download our poster on your smartphone or print it out to access a dozen free exercises developed by our designers and qualified sports coaches!"", '      What is the right size and thickness for your mat?    ': "" Because a comfortable mat only adds to your motivation, we suggest paying close attention when choosing the thickness of your mat. If you're doing a gentle activity in bare feet, opt for a mat that is at least 10 mm thick, with a soft, spongy texture. If you're doing dynamic strength training exercises, 7 mm is thick enough. The length is also important. For example, for Pilates or strength training, opt for a mat that is at least as long as you are tall."", ""      I don't know which exercises to do. have you got any tips?    "": "" We've got loads of ideas for you! Just copy and paste the link below into your internet browser:https://contents.mediadecathlon.com/p1843909/k$4e24458b2780a818d381dd43f22ea280/DOMYOS%20TONEMAT%20S.jpgIt is a free poster that you can download on your smartphone or print. You'll find a dozen different exercises, developed in partnership with certified personal trainers, that you can do to work your whole body."", '      Which side of the mat should you use?    ': ' You exercise on the grey side of the mat, the side with a central line down its length that helps you position yourself.The material used on this side was borrowed from another sport: basketball (who kindly let us steal their secret, #fairplay). With this ultra-grippy technology, we can guarantee a slip-free training experience: you can easily hold your positions, even with sweaty palms!', '      Bonus features    ': "" 300 ml of water, 1 tablespoon of white vinegar, 5 drops of lavender essential oil: this is our secret recipe to clean and scent your mat after every workout.For those who want a ready-to-use product, try our yoga mat cleaner with essential oils (reference: 8491191)!On another note, you can use the mat's central line to improve your positioning: that's what's if for!"", '      A few notes    ': "" Your mat may have a certain odour during your first few sessions. Don't worry - it is not toxic and will fade with time.Remember to clean and roll up your mat after every session, taking special care to not over tighten it with the provided straps."", '      Product testing    ': ' To guarantee the quality of your mat, we subjected it to a rigorous round of tests. You should also know that the mat is made from materials that are guaranteed to be free of harmful substances.', '      Storage instructions    ': ' We recommend storing your mat in a clean, dry place away from heat sources (radiators, heated floors, sunny windows, etc.) and lacquered or varnished surfaces.', '      Origin    ': ' Imported'}","['Domyos 520 Thick Yoga Exercise Mat 67"" x 24"" x 8mm | Made for cardio and high-intensity strength training, the M Tonemat has a very grippy exterior inspired by basketballs.', '- Its basketball-inspired grip- Its ultra-comfortable design- Its perfect size: 66.9"" x 24.4"" x 8 mm- Center line for easy alignment!- Great for a home gym', 'User comfort', ""It's so comfortable due to its thickness (8mm) and dimensions (170cm x 62cm)."", 'Grip', 'Technology borrowed from the basketball for an INCREDIBLE grip!']"
https://decathlon-usa.myshopify.com/products/tonemat-floor-mat-500-170-cm-x-62-cm-x-8-mm-grey-312506?adept-product=tonemat-floor-mat-500-170-cm-x-62-cm-x-8-mm-grey-312506,Fitness Mat,Domyos 500 Floor Mat 170 x 62 x 8mm,Decathlon Domyos,4.5,"1316
Reviews)",$34.99 ,$25.00 ,Mouse Gray,"{'      Composition    ': ' Foam: 100.0% Foamed Polyethylene ; Skin: 80.0% Polyurethane, 20.0% Polyester', '      What about the features in all that?    ': ' 170 x 62 cm x 8 mm for a weight of 0.600 kg.', '      What is the right size and thickness for your mat?    ': "" Because a comfortable mat only adds to your motivation, we suggest paying close attention when choosing the thickness of your mat. If you're doing a gentle activity in bare feet, opt for a mat that is at least 10 mm thick, with a soft, spongy texture. If you're doing dynamic strength training exercises, 7 mm is thick enough. The length is also important. For example, for Pilates or strength training, opt for a mat that is at least as long as you are tall."", ""      I don't know which exercises to do. have you got any tips?    "": "" We've got loads of ideas for you! Just copy and paste the link below into your internet browser:https://contents.mediadecathlon.com/p1843909/k$4e24458b2780a818d381dd43f22ea280/DOMYOS%20TONEMAT%20S.jpgIt is a free poster that you can download on your smartphone or print. You'll find a dozen different exercises, developed in partnership with certified personal trainers, that you can do to work your whole body."", '      Which side of the mat should you use?    ': ' You exercise on the grey side of the mat, the side with a central line down its length that helps you position yourself.The material used on this side was borrowed from another sport: basketball (who kindly let us steal their secret, #fairplay). With this ultra-grippy technology, we can guarantee a slip-free training experience: you can easily hold your positions, even with sweaty palms!', '      Bonus features    ': "" 300 ml of water, 1 tablespoon of white vinegar, 5 drops of lavender essential oil: this is our secret recipe to clean and scent your mat after every workout.For those who want a ready-to-use product, try our yoga mat cleaner with essential oils (reference: 8491191)!On another note, you can use the mat's central line to improve your positioning: that's what's if for!"", '      A few notes    ': "" Your mat may have a certain odour during your first few sessions. Don't worry - it is not toxic and will fade with time.Remember to clean and roll up your mat after every session, taking special care to not over tighten it with the provided straps."", '      Product testing    ': ' To guarantee the quality of your mat, we subjected it to a rigorous round of tests. You should also know that the mat is made from materials that are guaranteed to be free of harmful substances.', '      Storage instructions    ': ' We recommend storing your mat in a clean, dry place away from heat sources (radiators, heated floors, sunny windows, etc.) and lacquered or varnished surfaces.', '      Origin    ': ' Imported'}","['Domyos 500 Floor Mat 170 x 62 x 8mm | This 8 mm mat was designed to keep you comfortable during your sport (with or without shoes) and guarantees slip-free sessions thanks to its great grip.', '- Its basketball-inspired grip- Its ultra-comfortable design- Its perfect size: 66.9"" x 24.4"" x 8 mm- Center line for easy alignment!- Great for home gyms', 'User comfort', ""It's so comfortable due to its thickness (8mm) and dimensions (170cm x 62cm)."", 'Durability', 'Wear your shoes without fear thanks to the protective film that covers the mat.', 'Grip', 'Technology borrowed from the basketball for an INCREDIBLE grip!']"
https://decathlon-usa.myshopify.com/products/medium-exercise-equipment-mat-exercise-bike-mat-334184?adept-product=medium-exercise-equipment-mat-exercise-bike-mat-334184,Fitness Mat,"Medium Exercise Equipment Mat 28"" x 43""",Decathlon Domyos,4.7,"282
Reviews)",$39.99 ,$39.99 ,Black,"{'      Composition    ': ' Foam: 100.0% Foamed PVC', '      Dimensions    ': ' Size S mat: 21.7” x 21.7”Size M mat: 27.6” x 43.3” Size L mat: 39.4” x 78.7”', '      Density    ': ' Size S mat: 639 lbs/m³Size M mat: 639 lbs/m³Size L mat: 584 lbs/m³', '      Storage instructions    ': ' Store in a dry place.', '      Origin    ': ' Imported'}","['Medium Exercise Equipment Mat 28"" x 43"" | Our design team developed this floor mat with suitable dimensions to dampen noise from your cardio equipment and protect your floors.', 'Protective mat to place underneath your cardio fitness equipment to effectively protect your floors and dampen noise during use.', 'Stability', 'Its surface texture and dimensions offer optimal grip.', 'Versatility', 'Perfect for both protecting the floor and doing fitness exercises.', 'Cushioning', 'Absorbs impacts from heavy equipment. Thickness: 0.25”.']"
https://decathlon-usa.myshopify.com/products/tonemat-floor-mat-100-160-cm-x-60-cm-x-7-mm-green-312468?adept-product=tonemat-floor-mat-100-160-cm-x-60-cm-x-7-mm-green-312468,Fitness Mat,Nyamba 100 Floor Mat 160cm x 60cm x 7mm,Decathlon Domyos,3.9,"2628
Reviews)",$24.99 ,$20.00 ,Deep Petrol Blue,"{'      Composition    ': ' Foam: 100.0% Foamed Polyethylene ; Skin: 100.0% Polyethylene', '      What is the right size and thickness for your mat?    ': "" The more you exercise, the more you need a comfortable mat1. Thickness- If you're doing a gentle activity (such as Pilates) and are barefoot and exercising on the ground: opt for a mat that is at least 10 mm thick with a soft, comfy texture- If you do mainly dynamic exercises for strength training, 7 mm is sufficient.2. LengthFor Pilates or strength training, your mat should ideally be as long as or longer than your height."", '      Which exercises can you do?    ': "" Don't know which exercise to start with, or how to get your posture right? Take a look at the user guide below. Our design team and qualified sports coaches have developed a coaching service to guide you. The free downloadable poster in the user guide contains a dozen exercises you can do with this mat. This mat is a Home gym essential."", '      How to use your mat (top/underside and cleaning)    ': ' For toning, your mat needs to grip the floor and withstand abrasion. Place the gray surface facing the floor and do your exercises on the colored side. The mat has a special anti-abrasion film so you can do your exercises while wearing shoes without worrying about damaging the mat. Clean with a damp cloth for better durability.', '      Bonus    ': ' Fold it over for a little extra padding for your knees', '      Care advice + storage    ': "" You may notice a strong odor when you first begin using your mat. Don't worry - it is not toxic and will fade with time.To stop your mat from getting damaged after your workout, clean it and roll it up (but not too tightly) using the straps provided"", '      Product testing    ': ' Made from materials guaranteed free from harmful substancesWe conduct tests to ensure the size, weight, traction, durability, and comfort', '      Storage instructions    ': ' We recommend storing your mat in a clean, dry place out of direct sunlight and below 77°FDo not place near heat sources', '      Origin    ': ' Imported'}","['Nyamba 100 Floor Mat 160cm x 60cm x 7mm | We wanted this 7 mm thick mat to offer a minimum level of comfort for all your workouts done with shoes.', '- The ultra-comfortable design- The perfect size: 63"" x 24"" x 7 mm- Ultra-practical carry strap to take it anywhere!- Great for a home gym.', 'User comfort', 'Basic comfort level.', 'Durability', 'Protective film to withstand exercises done in shoes.', 'Grip', ""For low-intensity activities where you don't work up a sweat.""]"
https://decathlon-usa.myshopify.com/products/cycling-tights-100?adept-product=cycling-tights-100,Shorts,Btwin 100 Road Cycling Tights Men's,Decathlon Btwin,4.1,"1383
Reviews)",$19.99 ,$10.00 ,Black,"{'      Composition    ': ' Main fabric: 87.0% Polyethylene Terephtalate, 13.0% Spandex ; Padding: 56.0% Polyethylene Terephtalate, 40.0% Polyurethane, 4.0% Cotton', '      Breathability    ': ' To determine whether a fabric is breathable, we measure its evaporative resistance (test based on standard ISO 11092). The lower its resistance, the more the fabric will let water vapor produced by the body escape, and therefore the more breathable it is.', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry-clean. Do not bleach. Do not place on a heater to dry.', '      Product tests    ': "" Our team of product designers based at the B'Twin Village in Lille is continuously working to make cycling more comfortable for our users. Our obsession is to create products that meet the specific cycling needs of our users and eliminate hindrances to a good cycling experience. We then test our products in the field, as we are convinced that only by subjecting them to real-world conditions, like the ones you experience on your bike, can we continuously improve our products."", '      Origin    ': ' Imported'}","[""Btwin 100 Road Cycling Tights Men's | We've designed this product so you can keep cycling through the first autumnal chills"", 'Start road cycling in comfort with these cycling tights thanks to the foam pad that absorbs vibrations while reducing rubbing.', 'Seat comfort', 'Ergonomic foam pad.', 'Breathability', 'Breathable fabric for good perspiration wicking', 'Anatomical design', 'Elastic around the waist helps hold the tights in place.', 'Irritation reduction', 'The shape of the pad protects from chafing.']"
https://decathlon-usa.myshopify.com/products/womens-cycling-shorts-bibless-500?adept-product=womens-cycling-shorts-bibless-500,Shorts,Triban 500 Padded Moisture-Wicking Cycling Bike Shorts Women's,Decathlon Triban,4.3,"2139
Reviews)",$39.99 ,$15.00 ,Black/Pink,"{'      Composition    ': ' Main fabric: 80.0% Polyamide, 20.0% Spandex ; Padding - Outer fabric: 82.0% Polyethylene Terephtalate, 18.0% Spandex', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Use a minimal amount of laundry detergent. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry clean. Do not bleach. Do not place on a heater to dry.', '      Origin    ': ' Imported'}","[""Triban 500 Padded Moisture-Wicking Cycling Bike Shorts Women's | These women's cycling shorts have been developed by our design team for regular cycling on rides of up to around 2 hours"", ""These women's cycling shorts are very comfortable with their flat seams.The foam pad absorbs vibrations and minimizes rubbing even during regular cycling."", 'Seat comfort', 'Ergonomic, breathable foam pad designed for women, with antibacterial treatment.', 'Stability', 'Thigh hem lined with silicone gripper to hold the shorts comfortably in place.', 'Moisture wicking', 'Breathable and technical material actively wicks away perspiration.', 'Irritation reduction', 'Wide, ventilated pad.']"
https://decathlon-usa.myshopify.com/products/mens-cycling-shorts-roadc-500-black?adept-product=mens-cycling-shorts-roadc-500-black,Shorts,Triban Padded Road Cycling & Touring Bike Bib Shorts Men's,Decathlon Triban,4.2,"1148
Reviews)",$49.99 ,$49.99 ,Black,"{'      Composition    ': ' Main fabric: 80.0% Polyamide, 20.0% Spandex ; Yoke: 100.0% Polyethylene Terephtalate ; Padding - Inner fabric: 100.0% Polyethylene Terephtalate ; Padding - Outer fabric: 80.0% Polyamide, 20.0% Spandex', '      Breathability    ': ' To determine whether a fabric is breathable, we measure its evaporative resistance (test based on standard ISO 11092). The lower its resistance, the more the fabric will let water vapor produced by the body escape, and therefore the more breathable it is.', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry clean. Do not bleach. Do not place on a heater to dry.', '      Product tests    ': "" Our team of product designers based at the B'Twin Village in Lille is continuously working to make cycling more comfortable for our users.Our mission is to create products that meet the specific cycling needs of our users so as to eliminate obstacles that prevent a good riding experience.We then test our products in the field, as we are convinced that only by subjecting them to real world conditions can we continuously improve our products."", '      Origin    ': ' Imported'}","[""Triban Padded Road Cycling & Touring Bike Bib Shorts Men's | We have designed these cycling shorts to help you get into road cycling in summer. No more painful bum after rides!"", ""These Triban RC 100 men's cycling shorts are very comfortable thanks to their flat seams, which prevent rubbing.The foam pad absorbs vibrations and the straps provide good hold"", 'Seat comfort', '14 mm ergonomic, breathable, double layer foam pad. Density: 132 lbs / m3', 'Moisture wicking', 'Your body stays dry as this material absorbs, wicks, and dries quickly.', 'Freedom of movement', 'Ergonomic cut. Straps. Elastic bands on the thighs keep shorts in place.']"
https://decathlon-usa.myshopify.com/products/womens-bibless-cycling-shorts-100?adept-product=womens-bibless-cycling-shorts-100,Shorts,Triban 100 Padded Bibless Moisture Wicking Cycling Bike Shorts Women's,Decathlon Triban,4.2,"1237
Reviews)",$14.99 ,$14.99 ,Black,"{'      Composition    ': ' Main fabric: 84.0% Polyethylene Terephtalate, 16.0% Spandex ; Padding - Inner fabric: 50.0% Polyurethane, 50.0% Polyethylene Terephtalate ; Padding - Outer fabric: 100.0% Polyethylene Terephtalate', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Use a minimal amount of laundry detergent. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry clean. Do not bleach. Do not place on a heater to dry.', '      Origin    ': ' Imported'}","[""Triban 100 Padded Bibless Moisture Wicking Cycling Bike Shorts Women's | These women's cycling shorts have been developed by our design team for occasional cycling over short distances (45 minutes max)"", ""These women's bibless cycling shorts absorb vibrations and reduce chafing thanks to their ergonomic foam pad with liner inserts."", 'Seat comfort', 'Foam pad for comfort on rides of less than 45 minutes', 'Stability', 'The stretchy fabric holds the product in place on your thighs and waist', 'Moisture wicking', 'Breathable component actively wicks away perspiration.', 'Irritation reduction', 'The shape of the pad protects against chafing.']"
https://decathlon-usa.myshopify.com/products/triban-essential-bibless-padded-road-cycling-shorts-mens-306701?adept-product=triban-essential-bibless-padded-road-cycling-shorts-mens-306701,Shorts,Triban Essential Bibless Padded Road Cycling Shorts Men's,Decathlon Triban,4.4,"1524
Reviews)",$16.99 ,$16.99 ,Black,"{'      Composition    ': ' Main fabric: 85.0% Polyethylene Terephtalate, 15.0% Spandex ; Pad: 100.0% Polyurethane ; Padding - Outer fabric: 85.0% Polyethylene Terephtalate, 15.0% Spandex', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry-clean. Do not bleach. Do not place on a heater to dry.', '      Product tests    ': "" Our team of product designers based at the B'Twin Village in Lille is continuously working to make cycling more comfortable for our users.Our obsession is to create products that meet the specific cycling needs of our users and eliminate things that get in the way of their rides.We then test our products in the field, as we are convinced that only by subjecting them to real-world conditions, like the ones you experience on your bike, can we continuously improve our products."", '      Origin    ': ' Imported'}","[""Triban Essential Bibless Padded Road Cycling Shorts Men's | We've designed these cycling shorts to help you make a smooth start to your road cycling experience. Say goodbye to irritation and give these shorts a try!"", 'These bibless ESSENTIAL cycling shorts are perfect for staying comfortable with occasional use: soft, stretchy fabric and comfortable waistband', 'Seat comfort', 'Preformed foam pad.', 'Moisture wicking', 'Breathable material for greater comfort.', 'Freedom of movement', 'Stretch fabric ensures shorts stay comfortably in place at the waist and thighs.']"
https://decathlon-usa.myshopify.com/products/rc500-en1150-hi-vis-super-roubaix-warm-cycling-bib-tights-306135?adept-product=rc500-en1150-hi-vis-super-roubaix-warm-cycling-bib-tights-306135,Shorts,Triban RC500 EN1150 High Visibility Super Roubaix Warm Cycling Bib Tights Men',Decathlon Triban,4.3,"143
Reviews)",$69.99 ,$40.00 ,Black,"{'      Composition    ': ' Main fabric: 85.0% Polyethylene Terephtalate, 15.0% Spandex ; Yoke: 85.0% Polyamide, 15.0% Spandex ; Padding - Inner fabric: 100.0% Polyethylene Terephtalate ; Padding - Outer fabric: 80.0% Polyethylene Terephtalate, 20.0% Spandex', '      The en1150 visibility standard    ': "" The visibility of these cycling shorts was certified by an external Finnish laboratory to meet the highly demanding EN1150 standard. It ensures high visibility during the day (thanks to the neon yellow) and night (thanks to the effective reflective elements). The standard also requires 360° visibility. You'll be visible to all road users in all conditions."", '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Use a minimal amount of laundry detergent. Do not use fabric softener. Hang to dry in a warm, ventilated place. Do not tumble dry. Do not dry-clean. Do not bleach. Do not place on a heater to dry.', '      Product testing    ': ' Our product design team, made up of cycling enthusiasts, is based in Lille, in northern France, near the legendary roads of Flanders. During the development of these cycling shorts we tested them on Flanders roads throughout the winter: We are convinced that only by subjecting our products to real world conditions, like the ones you experience on your bike, can we continuously improve our products.', '      Origin    ': ' Imported'}","[""Triban RC500 EN1150 High Visibility Super Roubaix Warm Cycling Bib Tights Men' | Our design team designed these bibbed cycling shorts to keep you warm and visible in winter. No concessions."", 'Our EN1150-certified cycling shorts have one aim: making you visible from 360° on roads, whatever the time of day. No need to wonder any more!', 'Visibility', 'Hi-vis cycling shorts (day and night, 360°), EN1150-certified.', 'Warmth', 'Fleece-lined Super Roubaix® fabric insulates you from the cold.', 'Seat comfort', 'Preformed pad made from dual-density foam. Recommended for 2-hour rides.', 'Freedom of movement', 'Stretchy mesh straps. Slim fit. Ankle zippers.']"
https://decathlon-usa.myshopify.com/products/cycling-bibless-shorts-500?adept-product=cycling-bibless-shorts-500,Shorts,Triban RC100 Bibless Road Cycling Shorts Men's,Decathlon Triban,4.2,"3697
Reviews)",$20.00 – $29.98,$20.00 – $29.99,Black,"{'      Composition    ': ' Main fabric: 80.0% Polyamide, 20.0% Spandex ; Padding - Inner fabric: 100.0% Polyethylene Terephtalate ; Padding - Outer fabric: 80.0% Polyamide, 20.0% Spandex', '      Breathability    ': ' To determine whether a fabric is breathable, we measure its evaporative resistance (test based on standard ISO 11092). The lower its resistance, the more the fabric will let water vapor produced by the body escape, and therefore the more breathable it is.', '      Care tips    ': ' Machine wash at 86°F. Synthetics cycle. Turn the article inside out. Do not use fabric softener. Line-dry in a warm, ventilated area. Do not tumble dry. Do not dry clean. Do not bleach. Do not place on a heater to dry.', '      Product tests    ': "" Our team of product designers based at the B'Twin Village in Lille is continuously working to make cycling more comfortable for our users. Our mission is to create products that meet the specific cycling needs of our users so as to eliminate obstacles that prevent a good riding experience.We then test our products in the field, as we are convinced that only by subjecting them to real-world conditions, like the ones you experience on your bike, can we continuously improve our products."", '      Origin    ': ' Imported'}","[""Triban RC100 Bibless Road Cycling Shorts Men's | We have designed these cycling shorts to help you get into road cycling in summer. No more painful bum after rides!"", ""These TRIBAN RC100 men's cycling shorts are very comfortable thanks to their flat seams, which prevent rubbing.The foam pad absorbs vibrations and provides great comfort"", 'Seat comfort', '14 mm ergonomic, breathable, double layer foam pad. Density: 132 lbs / m3', 'Moisture wicking', 'Your body stays dry as this material absorbs, wicks, and dries quickly.', 'Freedom of movement', 'Ergonomic cut. Elastic bands on the thighs keep shorts in place.']"
